,id_user,user_name,created_at,followers,following,text,text_stemmed,text_lemmatized
2308,1171853916398637059,BBCWales,2019-09-11 18:32:00,185828,233,"['presence', 'lost', 'hero', 'felt', 'years', 'death', 'around', 'foundation', 'raises', 'money', 'worthy', 'sporting', 'causes', 'mavericks', 'sport', 'lost', 'heroes', 'bomber', 'rocky', 'tonight', 'pm', 'wales']","['presenc', 'lost', 'hero', 'felt', 'year', 'death', 'around', 'foundat', 'rais', 'money', 'worthi', 'sport', 'caus', 'maverick', 'sport', 'lost', 'hero', 'bomber', 'rocki', 'tonight', 'pm', 'wale']","['presence', 'lost', 'hero', 'felt', 'year', 'death', 'around', 'foundation', 'raise', 'money', 'worthy', 'sporting', 'cause', 'maverick', 'sport', 'lost', 'hero', 'bomber', 'rocky', 'tonight', 'pm', 'wale']"
2310,1173009688197292034,SunChelsea,2019-09-14 23:04:37,46106,4,"['set', 'announce', 'new', 'k', 'week', 'deal', 'wingers', 'return', 'injury']","['set', 'announc', 'new', 'k', 'week', 'deal', 'winger', 'return', 'injuri']","['set', 'announce', 'new', 'k', 'week', 'deal', 'winger', 'return', 'injury']"
2312,1173302926867083264,Andrea Booth,2019-09-15 18:29:51,340,566,"['thats', 'really', 'bad', 'shame', 'sport']","['that', 'realli', 'bad', 'shame', 'sport']","['thats', 'really', 'bad', 'shame', 'sport']"
2314,1171831792254541824,BBCWales,2019-09-11 17:04:05,185828,233,"['bomber', 'pursuit', 'dream', 'would', 'come', 'terrible', 'cost', 'mavericks', 'sport', 'lost', 'heroes', 'bomber', 'rocky', 'tonight', 'pm', 'wales']","['bomber', 'pursuit', 'dream', 'would', 'come', 'terribl', 'cost', 'maverick', 'sport', 'lost', 'hero', 'bomber', 'rocki', 'tonight', 'pm', 'wale']","['bomber', 'pursuit', 'dream', 'would', 'come', 'terrible', 'cost', 'maverick', 'sport', 'lost', 'hero', 'bomber', 'rocky', 'tonight', 'pm', 'wale']"
2315,1173302922039439360,Robert Chalmers,2019-09-15 18:29:50,76,66,"['horse', 'collar', 'blow', 'head', 'taunting', 'referees', 'call', 'retaliation', 'penalty', 'real', 'sport', 'improve', 'officiating']","['hors', 'collar', 'blow', 'head', 'taunt', 'refere', 'call', 'retali', 'penalti', 'real', 'sport', 'improv', 'offici']","['horse', 'collar', 'blow', 'head', 'taunting', 'referee', 'call', 'retaliation', 'penalty', 'real', 'sport', 'improve', 'officiating']"
2316,1173302921666138113,Aaron,2019-09-15 18:29:50,70,349,"['interference', 'fixed', 'sport']","['interfer', 'fix', 'sport']","['interference', 'fixed', 'sport']"
2317,1173273683328143360,exec_tours,2019-09-15 16:33:39,19387,14462,"['open', 'share', 'two', 'shot', 'lead', 'going', 'final', 'round']","['open', 'share', 'two', 'shot', 'lead', 'go', 'final', 'round']","['open', 'share', 'two', 'shot', 'lead', 'going', 'final', 'round']"
2318,1173302912493207552,SummitCitySports.com,2019-09-15 18:29:47,4217,464,"['wins', 'sac', 'girls', 'golf', 'meet']","['win', 'sac', 'girl', 'golf', 'meet']","['win', 'sac', 'girl', 'golf', 'meet']"
2319,1173302911436283906,Matthew Bov,2019-09-15 18:29:47,15058,653,"['played', 'hockey', 'whole', 'life', 'last', 'time', 'checked', 'thats', 'team', 'sport']","['play', 'hockey', 'whole', 'life', 'last', 'time', 'check', 'that', 'team', 'sport']","['played', 'hockey', 'whole', 'life', 'last', 'time', 'checked', 'thats', 'team', 'sport']"
2320,1173302910756802561, Fraser ,2019-09-15 18:29:47,730,896,"['contrast', 'yesterday', 'nonsense', 'article', 'performance', 'schools', 'one', 'bang', 'passionate', 'system', 'barely', 'chance', 'work', 'clearly', 'one', 'remain', 'receive', 'investment']","['contrast', 'yesterday', 'nonsens', 'articl', 'perform', 'school', 'one', 'bang', 'passion', 'system', 'bare', 'chanc', 'work', 'clearli', 'one', 'remain', 'receiv', 'invest']","['contrast', 'yesterday', 'nonsense', 'article', 'performance', 'school', 'one', 'bang', 'passionate', 'system', 'barely', 'chance', 'work', 'clearly', 'one', 'remain', 'receive', 'investment']"
2321,1173208627265646592,MailSport,2019-09-15 12:15:08,381662,905,"['ill', 'fated', 'bid', 'man', 'stealing', 'even', 'getting', 'arsenal', 'shirt', 'incredible', 'list', 'transfer', 'near', 'misses', 'gunners']","['ill', 'fate', 'bid', 'man', 'steal', 'even', 'get', 'arsen', 'shirt', 'incred', 'list', 'transfer', 'near', 'miss', 'gunner']","['ill', 'fated', 'bid', 'man', 'stealing', 'even', 'getting', 'arsenal', 'shirt', 'incredible', 'list', 'transfer', 'near', 'miss', 'gunner']"
2326,1173302891488133121,tom,2019-09-15 18:29:42,1068,2938,"['game', 'background', 'even', 'interest', 'sport', 'little', 'emotional', 'interest', 'home', 'team']","['game', 'background', 'even', 'interest', 'sport', 'littl', 'emot', 'interest', 'home', 'team']","['game', 'background', 'even', 'interest', 'sport', 'little', 'emotional', 'interest', 'home', 'team']"
2327,1173258839610843136,MrErnestOwens,2019-09-15 15:34:40,14295,1654,"['examples', 'black', 'men', 'amp', 'women', 'excelling', 'something', 'suits', 'amp', 'gowns', 'dominating', 'sport', 'stage', 'wrong', 'thinking', 'mother', 'four', 'found', 'way', 'keep', 'food', 'table', 'spite', 'every', 'barrier']","['exampl', 'black', 'men', 'amp', 'women', 'excel', 'someth', 'suit', 'amp', 'gown', 'domin', 'sport', 'stage', 'wrong', 'think', 'mother', 'four', 'found', 'way', 'keep', 'food', 'tabl', 'spite', 'everi', 'barrier']","['example', 'black', 'men', 'amp', 'woman', 'excelling', 'something', 'suit', 'amp', 'gown', 'dominating', 'sport', 'stage', 'wrong', 'thinking', 'mother', 'four', 'found', 'way', 'keep', 'food', 'table', 'spite', 'every', 'barrier']"
2330,1173294579019374593,GTxREPORT,2019-09-15 17:56:41,757,986,"['confirmed', 'champions', 'claimed', 'title', 'double', 'read', 'full', 'report', 'race']","['confirm', 'champion', 'claim', 'titl', 'doubl', 'read', 'full', 'report', 'race']","['confirmed', 'champion', 'claimed', 'title', 'double', 'read', 'full', 'report', 'race']"
2331,1173302878607478784,Live Event Sport Free Streaming,2019-09-15 18:29:39,101,56,"['live', 'streaming', 'watch', 'vs', 'sporting', 'live', 'stream', 'live', 'stream', 'sports']","['live', 'stream', 'watch', 'vs', 'sport', 'live', 'stream', 'live', 'stream', 'sport']","['live', 'streaming', 'watch', 'v', 'sporting', 'live', 'stream', 'live', 'stream', 'sport']"
2334,1173288282706386944,tim_walpole,2019-09-15 17:31:39,2080,289,"['three', 'wins', 'sport', 'battles', 'difficult', 'surface']","['three', 'win', 'sport', 'battl', 'difficult', 'surfac']","['three', 'win', 'sport', 'battle', 'difficult', 'surface']"
2335,1173302848857108481,Guardian Aus Sport,2019-09-15 18:29:32,1381,94,"['raiders', 'spook', 'storm', 'weird', 'weekend']","['raider', 'spook', 'storm', 'weird', 'weekend']","['raider', 'spook', 'storm', 'weird', 'weekend']"
2336,1173302848257482753,john shimmin,2019-09-15 18:29:32,138,280,"['reaction', 'chants', 'moments', 'missed', 'v']","['reaction', 'chant', 'moment', 'miss', 'v']","['reaction', 'chant', 'moment', 'missed', 'v']"
2338,1173302845468217344,sam damato,2019-09-15 18:29:31,25,218,"['someone', 'make', 'chart', 'every', 'college', 'sport', 'known']","['someon', 'make', 'chart', 'everi', 'colleg', 'sport', 'known']","['someone', 'make', 'chart', 'every', 'college', 'sport', 'known']"
2340,1173302831140487169,Declan Taylor,2019-09-15 18:29:28,1006,861,"['conservative', 'team', 'sport']","['conserv', 'team', 'sport']","['conservative', 'team', 'sport']"
2342,1173302815688744960,Leon Redding,2019-09-15 18:29:24,526,302,"['summer', 'sport']","['summer', 'sport']","['summer', 'sport']"
2343,1171894936695787520,SportOnTheBox,2019-09-11 21:15:00,11473,3679,"['boxing', 'documentary', 'mavericks', 'sport', 'lost', 'heroes', 'bomber', 'rocky', 'pm', 'wales']","['box', 'documentari', 'maverick', 'sport', 'lost', 'hero', 'bomber', 'rocki', 'pm', 'wale']","['boxing', 'documentary', 'maverick', 'sport', 'lost', 'hero', 'bomber', 'rocky', 'pm', 'wale']"
2345,1173302800492716032,LineStar WNBA,2019-09-15 18:29:21,979,1,"['sparks', 'lineup', 'g', 'c', 'gray', 'g', 'r', 'f', 'c', 'parker', 'f', 'c', 'n']","['spark', 'lineup', 'g', 'c', 'gray', 'g', 'r', 'f', 'c', 'parker', 'f', 'c', 'n']","['spark', 'lineup', 'g', 'c', 'gray', 'g', 'r', 'f', 'c', 'parker', 'f', 'c', 'n']"
2346,1171876817151508481,BBCWales,2019-09-11 20:03:00,185828,233,"['training', 'dream', 'fight', 'heavyweight', 'title', 'bomber', 'received', 'news', 'turned', 'world', 'upside', 'mavericks', 'sport', 'lost', 'heroes', 'bomber', 'rocky', 'tonight', 'pm', 'wales']","['train', 'dream', 'fight', 'heavyweight', 'titl', 'bomber', 'receiv', 'news', 'turn', 'world', 'upsid', 'maverick', 'sport', 'lost', 'hero', 'bomber', 'rocki', 'tonight', 'pm', 'wale']","['training', 'dream', 'fight', 'heavyweight', 'title', 'bomber', 'received', 'news', 'turned', 'world', 'upside', 'maverick', 'sport', 'lost', 'hero', 'bomber', 'rocky', 'tonight', 'pm', 'wale']"
2347,1173302791781134338,Paul PUBLUNCH (MBE) and Kelly Marie,2019-09-15 18:29:19,1158,2752,"['got', 'one', 'mate', 'want', 'delivering', 'tho', 'sport']","['got', 'one', 'mate', 'want', 'deliv', 'tho', 'sport']","['got', 'one', 'mate', 'want', 'delivering', 'tho', 'sport']"
2350,1173264676873998338,OJHLRaiders,2019-09-15 15:57:51,436,149,"['raiders', 'spent', 'morning', 'first', 'assist', 'program', 'presented', 'insurance', 'support', 'mental', 'health', 'playing', 'sport', 'love']","['raider', 'spent', 'morn', 'first', 'assist', 'program', 'present', 'insur', 'support', 'mental', 'health', 'play', 'sport', 'love']","['raider', 'spent', 'morning', 'first', 'assist', 'program', 'presented', 'insurance', 'support', 'mental', 'health', 'playing', 'sport', 'love']"
2351,1173302765189324802,Emma Millar,2019-09-15 18:29:12,176,539,"['amazing', 'golf', 'congratulations', 'story', 'nerves', 'steel', 'thats', 'love', 'sport']","['amaz', 'golf', 'congratul', 'stori', 'nerv', 'steel', 'that', 'love', 'sport']","['amazing', 'golf', 'congratulation', 'story', 'nerve', 'steel', 'thats', 'love', 'sport']"
2352,1173273361570512896,exec_tours,2019-09-15 16:32:22,19387,14462,"['cup', 'hall', 'face', 'singles']","['cup', 'hall', 'face', 'singl']","['cup', 'hall', 'face', 'single']"
2353,1173302757182377984,Teresa Potocka,2019-09-15 18:29:10,869,1134,"['first', 'woman', 'play', 'cricket', 'england', 'set', 'front', 'hundred', 'live', 'television', 'coverage', 'sport', 'returns', 'years', 'awarded', 'rights', 'fixtures']","['first', 'woman', 'play', 'cricket', 'england', 'set', 'front', 'hundr', 'live', 'televis', 'coverag', 'sport', 'return', 'year', 'award', 'right', 'fixtur']","['first', 'woman', 'play', 'cricket', 'england', 'set', 'front', 'hundred', 'live', 'television', 'coverage', 'sport', 'return', 'year', 'awarded', 'right', 'fixture']"
2354,1172911174373072902,LeagueNI,2019-09-14 16:33:10,1657,966,"['tide', 'changing', 'rapidly', 'amp', 'greyhound', 'racing', 'dying', 'sport', 'let', 'help', 'end', 'suffering', 'greyhounds', 'abused', 'amp', 'discarded', 'vile', 'industry', 'sign', 'amp', 'rt', 'stop', 'supporting', 'cruel', 'greyhound', 'industry', 'sign', 'via']","['tide', 'chang', 'rapidli', 'amp', 'greyhound', 'race', 'die', 'sport', 'let', 'help', 'end', 'suffer', 'greyhound', 'abus', 'amp', 'discard', 'vile', 'industri', 'sign', 'amp', 'rt', 'stop', 'support', 'cruel', 'greyhound', 'industri', 'sign', 'via']","['tide', 'changing', 'rapidly', 'amp', 'greyhound', 'racing', 'dying', 'sport', 'let', 'help', 'end', 'suffering', 'greyhound', 'abused', 'amp', 'discarded', 'vile', 'industry', 'sign', 'amp', 'rt', 'stop', 'supporting', 'cruel', 'greyhound', 'industry', 'sign', 'via']"
2355,1173302753059332098,SummitCitySports.com,2019-09-15 18:29:09,4217,464,"['homestead', 'team', 'champs', 'invitational']","['homestead', 'team', 'champ', 'invit']","['homestead', 'team', 'champ', 'invitational']"
2357,1171920371370594304,mahidahmed786,2019-09-11 22:56:04,770,3602,"['hi', 'wondered', 'aware', 'documentary', 'never', 'knew', 'sparring', 'partner', 'hope', 'enjoy', 'mavericks', 'sport', 'lost', 'heroes', 'series', 'bomber', 'rocky', 'via']","['hi', 'wonder', 'awar', 'documentari', 'never', 'knew', 'spar', 'partner', 'hope', 'enjoy', 'maverick', 'sport', 'lost', 'hero', 'seri', 'bomber', 'rocki', 'via']","['hi', 'wondered', 'aware', 'documentary', 'never', 'knew', 'sparring', 'partner', 'hope', 'enjoy', 'maverick', 'sport', 'lost', 'hero', 'series', 'bomber', 'rocky', 'via']"
2359,1173300937777135622,arnewoodbazzer,2019-09-15 18:21:57,747,34,"['great', 'weekend', 'sport', 'back', 'tomorrow', 'ready', 'boss', 'week', 'love', 'saints', 'training', 'ground']","['great', 'weekend', 'sport', 'back', 'tomorrow', 'readi', 'boss', 'week', 'love', 'saint', 'train', 'ground']","['great', 'weekend', 'sport', 'back', 'tomorrow', 'ready', 'bos', 'week', 'love', 'saint', 'training', 'ground']"
2360,1173302743659945984,Football News,2019-09-15 18:29:07,1291,1821,"['football', 'grant', 'admits', 'arsenal', 'scared']","['footbal', 'grant', 'admit', 'arsen', 'scare']","['football', 'grant', 'admits', 'arsenal', 'scared']"
2362,1171919980293701633,mahidahmed786,2019-09-11 22:54:31,770,3602,"['check', 'quality', 'documentary', 'real', 'good', 'watch', 'mavericks', 'sport', 'lost', 'heroes', 'series', 'bomber', 'rocky', 'via']","['check', 'qualiti', 'documentari', 'real', 'good', 'watch', 'maverick', 'sport', 'lost', 'hero', 'seri', 'bomber', 'rocki', 'via']","['check', 'quality', 'documentary', 'real', 'good', 'watch', 'maverick', 'sport', 'lost', 'hero', 'series', 'bomber', 'rocky', 'via']"
2363,1173163707595218944,BBCSport,2019-09-15 09:16:38,8015189,315,"['live', 'hype', 'man']","['live', 'hype', 'man']","['live', 'hype', 'man']"
2365,1139939885220081666,paugasol,2019-06-15 16:57:02,7407269,345,"['would', 'thought', 'hours', 'upon', 'hours', 'playing', 'sport', 'love', 'since', 'little', 'kids', 'dreaming', 'making', 'big', 'wonderful', 'get', 'live', 'moments', 'like', 'one', 'enjoy', 'every', 'minute', 'historic', 'accomplishment']","['would', 'thought', 'hour', 'upon', 'hour', 'play', 'sport', 'love', 'sinc', 'littl', 'kid', 'dream', 'make', 'big', 'wonder', 'get', 'live', 'moment', 'like', 'one', 'enjoy', 'everi', 'minut', 'histor', 'accomplish']","['would', 'thought', 'hour', 'upon', 'hour', 'playing', 'sport', 'love', 'since', 'little', 'kid', 'dreaming', 'making', 'big', 'wonderful', 'get', 'live', 'moment', 'like', 'one', 'enjoy', 'every', 'minute', 'historic', 'accomplishment']"
2366,1173302440923414528,MaryOC_FIS,2019-09-15 18:27:55,1911,1670,"['support', 'sport', 'everyone', 'society', 'benefits', 'thank']","['support', 'sport', 'everyon', 'societi', 'benefit', 'thank']","['support', 'sport', 'everyone', 'society', 'benefit', 'thank']"
2367,1171916627220340736,TonyRivers1927,2019-09-11 22:41:11,5687,3436,"['mavericks', 'sports', 'lost', 'heroes', 'bomber', 'good']","['maverick', 'sport', 'lost', 'hero', 'bomber', 'good']","['maverick', 'sport', 'lost', 'hero', 'bomber', 'good']"
2368,1172939840205148160,swissbusiness,2019-09-14 18:27:04,94917,102132,"['us', 'tied', 'going', 'final', 'day', 'cup']","['us', 'tie', 'go', 'final', 'day', 'cup']","['u', 'tied', 'going', 'final', 'day', 'cup']"
2369,1173302723267170304,Celtic Talk,2019-09-15 18:29:02,676,9,"['returns', 'boss', 'short', 'spell']","['return', 'boss', 'short', 'spell']","['return', 'bos', 'short', 'spell']"
2370,1173302706603057152,Len De Paep,2019-09-15 18:28:58,4,12,"['beauty', 'sport']","['beauti', 'sport']","['beauty', 'sport']"
2371,1173253891040743424,ChronicleNUFC,2019-09-15 15:15:00,84507,245,"['beat', 'means', 'someone', 'stepping', 'front', 'goal']","['beat', 'mean', 'someon', 'step', 'front', 'goal']","['beat', 'mean', 'someone', 'stepping', 'front', 'goal']"
2372,1173302693768704004,darth bane,2019-09-15 18:28:55,98,421,"['done', 'sport', 'football', 'sincerely', 'viking', 'fans']","['done', 'sport', 'footbal', 'sincer', 'vike', 'fan']","['done', 'sport', 'football', 'sincerely', 'viking', 'fan']"
2373,1173302690383847425,Eduardo Miguel  Flores Cabeza,2019-09-15 18:28:54,3,229,"['es', 'future']","['es', 'futur']","['e', 'future']"
2374,1173302686202105856,Negan Winchester girl,2019-09-15 18:28:53,701,1672,"['like', 'another', 'sport']","['like', 'anoth', 'sport']","['like', 'another', 'sport']"
2376,1173302681852698624,John Galloway,2019-09-15 18:28:52,2682,881,"['chum', 'follows', 'cycling', 'well', 'enough', 'detailed', 'conversations', 'races', 'team', 'tactics', 'heard', 'ski', 'jumper', 'real', 'delight', 'share', 'non', 'ironic', 'way', 'change', 'seriously', 'impressive', 'sport', 'change']","['chum', 'follow', 'cycl', 'well', 'enough', 'detail', 'convers', 'race', 'team', 'tactic', 'heard', 'ski', 'jumper', 'real', 'delight', 'share', 'non', 'iron', 'way', 'chang', 'serious', 'impress', 'sport', 'chang']","['chum', 'follows', 'cycling', 'well', 'enough', 'detailed', 'conversation', 'race', 'team', 'tactic', 'heard', 'ski', 'jumper', 'real', 'delight', 'share', 'non', 'ironic', 'way', 'change', 'seriously', 'impressive', 'sport', 'change']"
2378,1173302677175971840,,2019-09-15 18:28:51,607,1261,"['watch', 'stupid', 'sport']","['watch', 'stupid', 'sport']","['watch', 'stupid', 'sport']"
2379,1173302671920570375,NottinghamForestTalk,2019-09-15 18:28:50,988,6,"['forest', 'side', 'plan']","['forest', 'side', 'plan']","['forest', 'side', 'plan']"
2380,1173302667965321216,bucs1234,2019-09-15 18:28:49,1,16,"['good', 'defense', 'joke', 'subject', 'keep', 'playing', 'little', 'instrument', 'forget', 'football', 'bad', 'sport', 'get', 'facts', 'correct', 'homer']","['good', 'defens', 'joke', 'subject', 'keep', 'play', 'littl', 'instrument', 'forget', 'footbal', 'bad', 'sport', 'get', 'fact', 'correct', 'homer']","['good', 'defense', 'joke', 'subject', 'keep', 'playing', 'little', 'instrument', 'forget', 'football', 'bad', 'sport', 'get', 'fact', 'correct', 'homer']"
2382,1173248857951674371,YPSport,2019-09-15 14:55:00,7005,775,"['averaged', 'past', 'months', 'innings', 'averaging', 'series', 'good', 'enough']","['averag', 'past', 'month', 'inning', 'averag', 'seri', 'good', 'enough']","['averaged', 'past', 'month', 'inning', 'averaging', 'series', 'good', 'enough']"
2383,1173302665096249345,James St. Patrick,2019-09-15 18:28:48,354,349,"['super', 'sport', 'sport']","['super', 'sport', 'sport']","['super', 'sport', 'sport']"
2384,1173302663519363072,Middlesbrough Talk,2019-09-15 18:28:48,926,8,"['goal', 'record', 'take', 'beating']","['goal', 'record', 'take', 'beat']","['goal', 'record', 'take', 'beating']"
2385,1172939418245783552,AndyBurnhamGM,2019-09-14 18:25:24,214314,1873,"['proud', 'done', 'bit', 'alongside', 'amp', 'councils', 'bring', 'final', 'stage', 'greater', 'fantastic', 'sunny', 'day', 'free', 'world', 'class', 'sport', 'communities', 'across', 'whole', 'gm']","['proud', 'done', 'bit', 'alongsid', 'amp', 'council', 'bring', 'final', 'stage', 'greater', 'fantast', 'sunni', 'day', 'free', 'world', 'class', 'sport', 'commun', 'across', 'whole', 'gm']","['proud', 'done', 'bit', 'alongside', 'amp', 'council', 'bring', 'final', 'stage', 'greater', 'fantastic', 'sunny', 'day', 'free', 'world', 'class', 'sport', 'community', 'across', 'whole', 'gm']"
